,ID Банкомата,Адрес строкой RU,coord,coord_x,0,1
127,ATM51492,Город Москва Улица Хуторская 2-я Дом 38 А стр. 9,"<[OK] Yandex - Geocode [Russia, Moscow, 2nd Khutorskaya Street, 38Ас9]>","['55.804805', '37.566234']",55.804805,37.566234
128,ATM51493,Область Челябинская Район Сосновский Деревня Таловка,"<[OK] Yandex - Geocode [Russia, Chelyabinsk Region, Sosnovskiy rayon, derevnya Talovka]>","['55.070489', '61.300649']",55.070489,61.300649
129,ATM51494,Республика Башкортостан Район Уфимский Город Уфа Улица Рубежная Дом 176,"<[OK] Yandex - Geocode [Russia, Republic of Bashkortostan, Ufa, Rubezhnaya ulitsa, 176]>","['54.678416', '55.930295']",54.678416,55.930295
130,ATM51499,Город Москва Улица Земляной Вал Дом 23 стр.1,"<[OK] Yandex - Geocode [Russia, Moscow, Zemlyanoy Val Street, 23с1]>","['55.760231', '37.658976']",55.760231,37.658976
131,ATM51500,Город Москва Улица Земляной Вал Дом 23 стр. 1,"<[OK] Yandex - Geocode [Russia, Moscow, Zemlyanoy Val Street, 23с1]>","['55.760231', '37.658976']",55.760231,37.658976
132,ATM51501,Область Челябинская Город Челябинск Площадь МОПРа Дом 9,"<[OK] Yandex - Geocode [Russia, Chelyabinsk, ploshchad MOPRa, 9]>","['55.163055', '61.417537']",55.163055,61.417537
133,ATM51503,Область Челябинская Город Челябинск Улица Румянцева Дом 28к2,"<[OK] Yandex - Geocode [Russia, Chelyabinsk, ulitsa Rumyantseva, 28к2]>","['55.253081', '61.378039']",55.253081,61.378039
134,ATM51507,Область Тюменская Город Тюмень Улица Республики Дом 173,"<[OK] Yandex - Geocode [Russia, Tyumen, ulitsa Respubliki, 173]>","['57.131458', '65.583511']",57.131458,65.583511
135,ATM51509,Область Саратовская Город Саратов Тракт Вольский Дом 2/1,"<[OK] Yandex - Geocode [Russia, Saratov, Volskiy trakt, 2/1]>","['51.623881', '45.974168']",51.623881,45.974168
137,ATM51512,Город Москва Улица Якиманка Б. Дом 52,"<[OK] Yandex - Geocode [Russia, Moscow, Bolshaya Yakimanka Street, 52]>","['55.731774', '37.611455']",55.731774,37.611455
138,ATM51523,Край Красноярский Район Новоселовский Поселок Анаш Улица Октябрьская Дом 20,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Novosyolovskiy rayon, posyolok Anash, Oktyabrskaya ulitsa, 20]>","['54.869606', '91.051503']",54.869606,91.051503
139,ATM51537,Город Москва Улица Зорге Дом 1,"<[OK] Yandex - Geocode [Russia, Moscow, Zorge Street, 1]>","['55.778699', '37.512371']",55.778699,37.512371
140,ATM51613,Город Москва Улица Зорге Дом 1,"<[OK] Yandex - Geocode [Russia, Moscow, Zorge Street, 1]>","['55.778699', '37.512371']",55.778699,37.512371
141,ATM51645,Область Ярославская Город Ярославль Улица Свободы Дом 2,"<[OK] Yandex - Geocode [Russia, Yaroslavl, Svobody Street, 2/40]>","['57.625518', '39.882782']",57.625518,39.882782
142,ATM51647,Город Москва Улица Авиамоторная Дом 12,"<[OK] Yandex - Geocode [Russia, Moscow, Aviamotornaya Street, 12]>","['55.75322', '37.715471']",55.75322,37.715471
143,ATM51648,Область Московская Город Дубна Улица Приборостроителей Дом 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Dubna, ulitsa Priborostroiteley, 2]>","['56.727057', '37.175368']",56.727057,37.175368
144,ATM51659,Край Красноярский Район Таймырский Долгано-Ненецкий Город Дудинка Улица Советская Дом 35,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Taymyrskiy Dolgano-Nenetskiy rayon, Dudinka, Sovetskaya ulitsa, 35]>","['69.405557', '86.166267']",69.405557,86.166267
145,ATM51719,Край Красноярский Город Норильск Улица Вокзальная Дом 28Г,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Norilsk, Vokzalnaya ulitsa, 28Г]>","['69.359862', '88.095265']",69.359862,88.095265
146,ATM51781,Край Красноярский Город Норильск Улица Диксона Дом 11,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Norilsk, ulitsa Diksona, 11]>","['69.486925', '88.38728']",69.486925,88.38728
147,ATM51793,Край Приморский Город Владивосток Улица Калинина Дом 204 б,"<[OK] Yandex - Geocode [Russia, Primorye Territory, Vladivostok, Kalinina Street, 204Б]>","['43.09097', '131.885979']",43.09097,131.885979
148,ATM51818,Край Приморский Город Артем Улица Ленина Дом 6,"<[OK] Yandex - Geocode [Russia, Primorye Territory, Artyom, posyolok Zavodskoy, ulitsa Lenina, 2]>","['43.45943', '132.285289']",43.45943,132.285289
149,ATM51824,Край Красноярский Город Норильск Проспект Ленинский Дом 28,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Norilsk, Leninskiy prospekt, 28С1]>","['69.350748', '88.199748']",69.350748,88.199748
150,ATM52123,Область Челябинская Город Челябинск Улица Труда Дом 166,"<[OK] Yandex - Geocode [Russia, Chelyabinsk, ulitsa Truda, 166]>","['55.170784', '61.374562']",55.170784,61.374562
151,ATM52124,Область Воронежская Район Лискинский Город Лиски Улица Индустриальная Дом 3,"<[OK] Yandex - Geocode [Russia, Voronezh Region, Liski, Industrialnaya ulitsa, 3]>","['50.997525', '39.500154']",50.997525,39.500154
152,ATM52125,Край Приморский Город Большой Камень Улица Маслакова Дом 10,"<[OK] Yandex - Geocode [Russia, Primorye Territory, Bolshoy Kamen, ulitsa Maslakova, 10]>","['43.116654', '132.350794']",43.116654,132.350794
153,ATM52127,Город Москва Улица Новочеремушкинская Дом 10,"<[OK] Yandex - Geocode [Russia, Moscow, Novocheryomushkinskaya Street, 10]>","['55.686817', '37.583724']",55.686817,37.583724
154,ATM52129,Область Липецкая Город Липецк Улица Советская Дом 4,"<[OK] Yandex - Geocode [Russia, Lipetsk, Sovetskaya ulitsa, 4]>","['52.604872', '39.594486']",52.604872,39.594486
157,ATM52264,Область Московская Район Мытищинский Деревня Шолохово Километр 1-й  автодороги Шолохово-Федоскино Владение 4 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow Region, Golutvin - Ozyory, 38 Kilometre Station]>","['54.861881', '38.539388']",54.861881,38.539388
164,ATM52317,Республика Тыва Город Кызыл Улица Дружбы Дом 13 А,"<[OK] Yandex - Geocode [Russia, Republic of Tyva, Kyzyl, ulitsa Druzhby, 11]>","['51.716335', '94.479232']",51.716335,94.479232
165,ATM52319,Республика Тыва Город Кызыл Улица Колхозная Дом 2,"<[OK] Yandex - Geocode [Russia, Republic of Tyva, Kyzyl, Kolkhoznaya ulitsa, 2]>","['51.70187', '94.543515']",51.70187,94.543515
166,ATM52320,Край Краснодарский Город Краснодар Улица Тюляева Дом 2,"<[OK] Yandex - Geocode [Russia, Krasnodar, mikrorayon Komsomolskiy, ulitsa Tyulyayeva, 2]>","['45.033439', '39.098706']",45.033439,39.098706
167,ATM52332,Область Нижегородская Город Бор Улица Крупской Дом 24,"<[OK] Yandex - Geocode [Russia, Nizhniy Novgorod Region, Bor, ulitsa Krupskoy, 24]>","['56.356622', '44.071824']",56.356622,44.071824
168,ATM52433,Город Санкт-Петербург Проспект Культуры Дом 41,"<[OK] Yandex - Geocode [Russia, Saint Petersburg, prospekt Kultury, 41]>","['60.053229', '30.389692']",60.053229,30.389692
169,ATM52579,Край Приморский Город Владивосток Улица Трамвайная Дом 14Б,"<[OK] Yandex - Geocode [Russia, Primorye Territory, Vladivostok, Tramvaynaya ulitsa, 14]>","['43.111376', '131.938144']",43.111376,131.938144
170,ATM52605,"Автономный округ Ханты-Мансийский Автономный округ - Югра Поселок Солнечный Территория Первая Солнечная промзона Дом 1, 2/1","<[OK] Yandex - Geocode [Russia, Khanty-Mansi Autonomous Area]>","['61.588912', '65.897508']",61.588912,65.897508
171,ATM52616,Край Красноярский Город Норильск Улица Талнахская Дом 43а,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Norilsk, Talnakhskaya ulitsa, 43А]>","['69.353814', '88.207842']",69.353814,88.207842
172,ATM52751,Край Хабаровский Район Охотский Поселок Аэропорт,"<[OK] Yandex - Geocode [Russia, Khabarovsk Territory, Okhotskiy rayon, poselok Aeroport]>","['59.411741', '143.067435']",59.411741,143.067435
173,ATM52804,Край Красноярский Город Норильск Улица Таймырская Дом 8,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Norilsk, Taymyrskaya ulitsa, 8]>","['69.483491', '88.388241']",69.483491,88.388241
174,ATM52806,Край Камчатский Район Елизовский Город Елизово Улица Ленина Дом 10,"<[OK] Yandex - Geocode [Russia, Kamchatka Territory, Yelizovo, ulitsa Lenina, 10]>","['53.185816', '158.387385']",53.185816,158.387385
175,ATM52808,Край Камчатский Город Петропавловск-Камчатский Проспект Победы Дом 67/2,"<[OK] Yandex - Geocode [Russia, Kamchatka Territory, Petropavlovsk-Kamchatsky, prospekt Pobedy, 67/2]>","['53.070831', '158.587547']",53.070831,158.587547
176,ATM52809,Область Пензенская Город Пенза Проспект Строителей Дом 40,"<[OK] Yandex - Geocode [Russia, Penza, Stroiteley Avenue, 40]>","['53.221716', '44.92667']",53.221716,44.92667
178,ATM52836,Республика Саха /Якутия/ Город Якутск Площадь Привокзальная Дом 10,"<[OK] Yandex - Geocode [Russia, Republic of Sakha (Yakutia), Yakutsk, ploshchad Valeriya Kuzmina, 10]>","['62.086931', '129.750243']",62.086931,129.750243
179,ATM52920,Край Краснодарский Город Сочи Улица Пирогова Дом 10,"<[OK] Yandex - Geocode [Russia, Krasnodar Territory, Sochi, mikrorayon Novy Sochi, ulitsa Pirogova, 10]>","['43.605692', '39.715642']",43.605692,39.715642
180,ATM52924,Область Тюменская Город Тобольск Улица Зона ВУЗов Дом 4,"<[OK] Yandex - Geocode [Russia, Tyumen Region, Tobolsk, Zona VUZov Quarter, 4]>","['58.237347', '68.279939']",58.237347,68.279939
182,ATM52930,Город Москва Площадь Преображенская Дом 8,"<[OK] Yandex - Geocode [Russia, Moscow, Preobrazhenskaya Square, 8]>","['55.794887', '37.712812']",55.794887,37.712812
183,ATM52931,Город Москва Деревня Шарапово Улица Придорожная Дом 14 стр 2,"<[OK] Yandex - Geocode [Russia, Moscow, Marushkinskoye Settlement, derevnya Sharapovo, Pridorozhnaya ulitsa, вл14с1]>","['55.574716', '37.172933']",55.574716,37.172933
184,ATM52934,Республика Калмыкия Район Городовиковский Город Городовиковск Улица Буденного Дом 1,"<[OK] Yandex - Geocode [Russia, Republic of Kalmykia, Gorodovikovsk, ulitsa Budyonnogo, 1]>","['46.084649', '41.933304']",46.084649,41.933304
185,ATM52955,Край Приморский Город Артем Улица Фрунзе Дом 32 А,"<[OK] Yandex - Geocode [Russia, Primorye Territory, Artyom, ulitsa Frunze, 32А]>","['43.349907', '132.161169']",43.349907,132.161169
186,ATM52968,Область Нижегородская Город Нижний Новгород Проспект Гагарина Дом 37 корп. 39,"<[OK] Yandex - Geocode [Russia, Nizhniy Novgorod, Gagarina Avenue, 37к39]>","['56.251812', '43.973854']",56.251812,43.973854
187,ATM52984,Край Красноярский Район Таймырский Долгано-Ненецкий Город Дудинка Улица Островского Дом 9,"<[OK] Yandex - Geocode [Russia, Krasnoyarsk Territory, Taymyrskiy Dolgano-Nenetskiy rayon, Dudinka, ulitsa Ostrovskogo, 9]>","['69.406661', '86.17446']",69.406661,86.17446
188,ATM53001,Республика Тыва Город Кызыл Улица Ленина Дом 18,"<[OK] Yandex - Geocode [Russia, Republic of Tyva, Kyzyl, ulitsa Lenina, 18]>","['51.721742', '94.445177']",51.721742,94.445177
189,ATM53004,Республика Тыва Город Кызыл Улица Кочетова Дом 68,"<[OK] Yandex - Geocode [Russia, Republic of Tyva, Kyzyl, ulitsa Kochetova, 68]>","['51.718707', '94.431487']",51.718707,94.431487
190,ATM53209,Республика Тыва Город Кызыл Улица Ооржак Лопсанчапа Дом 40,"<[OK] Yandex - Geocode [Russia, Republic of Tyva, Kyzyl]>","['51.719086', '94.437757']",51.719086,94.437757
191,ATM53214,Область Саратовская Город Вольск Улица Октябрьская Дом 97,"<[OK] Yandex - Geocode [Russia, Saratov Region, Volsk, Oktyabrskaya ulitsa, 97]>","['52.039541', '47.391575']",52.039541,47.391575
